# Policy : SCHED_DEADLINE
#idx	period	min_et	max_et	rel_st	start		end		deadline	dur.	slack	Budget	Used Budget
0	10000	5000	5000	865272	629814051	629819056	629823957	5005	4901
0	10000	5000	5000	875279	629824058	629829064	629833957	5005	4894
0	10000	5000	5000	885267	629834046	629839050	629843957	5005	4907
0	10000	5000	5000	895270	629844049	629849053	629853957	5005	4904
0	10000	5000	5000	905268	629854047	629859052	629863957	5005	4905
0	10000	5000	5000	915266	629864045	629869050	629873957	5006	4907
0	10000	5000	5000	925232	629874011	629879014	629883957	5003	4943
0	10000	5000	5000	935213	629883992	629888994	629893957	5002	4963
0	10000	5000	5000	945222	629894001	629899004	629903957	5002	4954
0	10000	5000	5000	955213	629903992	629908994	629913957	5002	4963
0	10000	5000	5000	965212	629913991	629918993	629923957	5002	4965
0	10000	5000	5000	975213	629923992	629928994	629933957	5002	4963
0	10000	5000	5000	985215	629933994	629938996	629943957	5002	4961
0	10000	5000	5000	995215	629943994	629948996	629953957	5002	4961
0	10000	5000	5000	1005215	629953994	629958997	629963957	5003	4960
0	10000	5000	5000	1015219	629963998	629969001	629973957	5003	4957
0	10000	5000	5000	1025219	629973998	629979000	629983957	5002	4957
0	10000	5000	5000	1035219	629983998	629989000	629993957	5002	4957
0	10000	5000	5000	1045220	629993999	629999002	630003957	5003	4955
0	10000	5000	5000	1055216	630003995	630008998	630013957	5003	4960
0	10000	5000	5000	1065220	630013999	630019002	630023957	5003	4955
0	10000	5000	5000	1075267	630024046	630029050	630033957	5004	4907
0	10000	5000	5000	1085273	630034052	630039057	630043957	5005	4900
0	10000	5000	5000	1095269	630044048	630049054	630053957	5006	4903
0	10000	5000	5000	1105236	630054015	630059018	630063957	5003	4939
0	10000	5000	5000	1115213	630063992	630068995	630073957	5002	4963
0	10000	5000	5000	1125213	630073992	630078995	630083957	5002	4963
0	10000	5000	5000	1135212	630083991	630088994	630093957	5002	4963
0	10000	5000	5000	1145214	630093993	630098996	630103957	5003	4961
0	10000	5000	5000	1155247	630104026	630109029	630113957	5003	4928
0	10000	5000	5000	1165215	630113994	630118999	630123957	5005	4959
0	10000	5000	5000	1175238	630124017	630129020	630133957	5003	4938
0	10000	5000	5000	1185220	630133999	630139001	630143957	5002	4956
0	10000	5000	5000	1195219	630143998	630149001	630153957	5003	4956
0	10000	5000	5000	1205219	630153998	630159001	630163957	5003	4956
0	10000	5000	5000	1215220	630163999	630169001	630173957	5002	4956
0	10000	5000	5000	1225220	630173999	630179001	630183957	5002	4956
0	10000	5000	5000	1235220	630183999	630189003	630193957	5004	4954
0	10000	5000	5000	1245273	630194052	630199057	630203957	5005	4900
0	10000	5000	5000	1255266	630204045	630209050	630213957	5005	4907
0	10000	5000	5000	1265267	630214046	630219052	630223957	5006	4906
0	10000	5000	5000	1275266	630224045	630229051	630233957	5006	4907
0	10000	5000	5000	1285266	630234045	630239050	630243957	5005	4907
0	10000	5000	5000	1295267	630244046	630249052	630253957	5006	4905
0	10000	5000	5000	1305267	630254046	630259051	630263957	5005	4907
0	10000	5000	5000	1315270	630264049	630269054	630273957	5005	4903
0	10000	5000	5000	1325218	630273997	630278999	630283957	5002	4958
0	10000	5000	5000	1335232	630284011	630289013	630293957	5003	4944
0	10000	5000	5000	1345212	630293991	630298993	630303957	5002	4964
0	10000	5000	5000	1355212	630303991	630308994	630313957	5002	4964
0	10000	5000	5000	1365214	630313993	630318995	630323957	5002	4962
0	10000	5000	5000	1375215	630323994	630328996	630333957	5002	4961
0	10000	5000	5000	1385215	630333994	630338996	630343957	5002	4961
0	10000	5000	5000	1395215	630343994	630348996	630353957	5002	4961
0	10000	5000	5000	1405219	630353998	630359000	630363957	5003	4957
0	10000	5000	5000	1415219	630363998	630369000	630373957	5003	4957
0	10000	5000	5000	1425218	630373997	630379000	630383957	5003	4957
0	10000	5000	5000	1435220	630383999	630389005	630393957	5005	4953
0	10000	5000	5000	1445220	630393999	630399001	630403957	5002	4956
0	10000	5000	5000	1455220	630403999	630409015	630413957	5015	4943
0	10000	5000	5000	1465269	630414048	630419053	630423957	5005	4904
0	10000	5000	5000	1475273	630424052	630429058	630433957	5006	4900
0	10000	5000	5000	1485266	630434045	630439050	630443957	5005	4907
0	10000	5000	5000	1495268	630444047	630449052	630453957	5005	4906
0	10000	5000	5000	1505277	630454056	630459061	630463957	5005	4896
0	10000	5000	5000	1515341	630464120	630469128	630473957	5008	4829
0	10000	5000	5000	1525304	630474083	630479090	630483957	5007	4867
0	10000	5000	5000	1535343	630484122	630489129	630493957	5007	4828
0	10000	5000	5000	1545366	630494145	630499152	630503957	5007	4805
0	10000	5000	5000	1555366	630504145	630509151	630513957	5006	4807
0	10000	5000	5000	1565363	630514142	630519149	630523957	5007	4808
0	10000	5000	5000	1575315	630524094	630529101	630533957	5006	4857
0	10000	5000	5000	1585366	630534145	630539152	630543957	5007	4805
0	10000	5000	5000	1595365	630544144	630549151	630553957	5007	4806
0	10000	5000	5000	1605367	630554146	630559152	630563957	5007	4805
0	10000	5000	5000	1615367	630564146	630569152	630573957	5007	4805
0	10000	5000	5000	1625361	630574140	630579147	630583957	5007	4810
0	10000	5000	5000	1635364	630584143	630589149	630593957	5006	4809
0	10000	5000	5000	1645363	630594142	630599149	630603957	5006	4809
0	10000	5000	5000	1655363	630604142	630609149	630613957	5007	4808
0	10000	5000	5000	1665363	630614142	630619148	630623957	5006	4809
0	10000	5000	5000	1675364	630624143	630629149	630633957	5006	4808
0	10000	5000	5000	1685364	630634143	630639150	630643957	5006	4808
0	10000	5000	5000	1695367	630644146	630649153	630653957	5007	4804
0	10000	5000	5000	1705304	630654083	630659089	630663957	5006	4868
0	10000	5000	5000	1715267	630664046	630669052	630673957	5006	4905
0	10000	5000	5000	1725267	630674046	630679052	630683957	5006	4905
0	10000	5000	5000	1735267	630684046	630689051	630693957	5006	4906
0	10000	5000	5000	1745266	630694045	630699050	630703957	5005	4907
0	10000	5000	5000	1755270	630704049	630709056	630713957	5006	4902
0	10000	5000	5000	1765267	630714046	630719051	630723957	5005	4906
0	10000	5000	5000	1775294	630724073	630729079	630733957	5006	4878
0	10000	5000	5000	1785269	630734048	630739053	630743957	5005	4904
0	10000	5000	5000	1795268	630744047	630749052	630753957	5006	4905
0	10000	5000	5000	1805267	630754046	630759052	630763957	5006	4905
0	10000	5000	5000	1815267	630764046	630769051	630773957	5005	4907
0	10000	5000	5000	1825266	630774045	630779049	630783957	5005	4908
0	10000	5000	5000	1835266	630784045	630789051	630793957	5006	4906
0	10000	5000	5000	1845266	630794045	630799050	630803957	5006	4907
0	10000	5000	5000	1855267	630804046	630809052	630813957	5006	4906
0	10000	5000	5000	1865266	630814045	630819050	630823957	5005	4907
0	10000	5000	5000	1875267	630824046	630829052	630833957	5006	4905
0	10000	5000	5000	1885266	630834045	630839051	630843957	5006	4907
0	10000	5000	5000	1895267	630844046	630849053	630853957	5006	4905
0	10000	5000	5000	1905267	630854046	630859052	630863957	5006	4905
0	10000	5000	5000	1915269	630864048	630869053	630873957	5005	4904
0	10000	5000	5000	1925223	630874002	630879004	630883957	5002	4953
0	10000	5000	5000	1935214	630883993	630888994	630893957	5002	4963
0	10000	5000	5000	1945212	630893991	630898993	630903957	5002	4964
0	10000	5000	5000	1955212	630903991	630908994	630913957	5002	4964
0	10000	5000	5000	1965212	630913991	630918993	630923957	5002	4964
0	10000	5000	5000	1975215	630923994	630928996	630933957	5002	4961
0	10000	5000	5000	1985214	630933993	630938996	630943957	5002	4962
0	10000	5000	5000	1995215	630943994	630948996	630953957	5002	4961
0	10000	5000	5000	2005215	630953994	630958996	630963957	5002	4961
0	10000	5000	5000	2015219	630963998	630969000	630973957	5002	4958
0	10000	5000	5000	2025218	630973997	630979000	630983957	5002	4957
0	10000	5000	5000	2035219	630983998	630989000	630993957	5003	4957
0	10000	5000	5000	2045220	630993999	630999001	631003957	5002	4956
0	10000	5000	5000	2055220	631003999	631009013	631013957	5014	4944
0	10000	5000	5000	2065220	631013999	631019003	631023957	5004	4955
0	10000	5000	5000	2075269	631024048	631029054	631033957	5005	4903
0	10000	5000	5000	2085266	631034045	631039050	631043957	5005	4908
0	10000	5000	5000	2095268	631044047	631049053	631053957	5006	4904
0	10000	5000	5000	2105267	631054046	631059052	631063957	5006	4905
0	10000	5000	5000	2115267	631064046	631069050	631073957	5005	4907
0	10000	5000	5000	2125233	631074012	631079014	631083957	5003	4943
0	10000	5000	5000	2135214	631083993	631088995	631093957	5002	4962
0	10000	5000	5000	2145212	631093991	631098994	631103957	5003	4963
0	10000	5000	5000	2155243	631104022	631109025	631113957	5003	4933
0	10000	5000	5000	2165197	631113976	631118978	631123957	5002	4980
0	10000	5000	5000	2175216	631123995	631128997	631133957	5002	4960
0	10000	5000	5000	2185216	631133995	631138997	631143957	5002	4960
0	10000	5000	5000	2195215	631143994	631148996	631153957	5002	4961
0	10000	5000	5000	2205219	631153998	631159001	631163957	5003	4956
0	10000	5000	5000	2215220	631163999	631169001	631173957	5003	4956
0	10000	5000	5000	2225218	631173997	631179000	631183957	5002	4958
0	10000	5000	5000	2235220	631183999	631189005	631193957	5006	4952
0	10000	5000	5000	2245220	631193999	631199002	631203957	5003	4956
0	10000	5000	5000	2255220	631203999	631209002	631213957	5003	4955
0	10000	5000	5000	2265268	631214047	631219052	631223957	5004	4906
0	10000	5000	5000	2275272	631224051	631229057	631233957	5006	4900
0	10000	5000	5000	2285266	631234045	631239051	631243957	5006	4906
0	10000	5000	5000	2295268	631244047	631249052	631253957	5005	4906
0	10000	5000	5000	2305235	631254014	631259017	631263957	5003	4940
0	10000	5000	5000	2315212	631263991	631268993	631273957	5002	4965
0	10000	5000	5000	2325211	631273990	631278993	631283957	5002	4965
0	10000	5000	5000	2335212	631283991	631288993	631293957	5002	4964
0	10000	5000	5000	2345212	631293991	631298993	631303957	5002	4964
0	10000	5000	5000	2355212	631303991	631308993	631313957	5002	4964
0	10000	5000	5000	2365215	631313994	631318997	631323957	5002	4961
0	10000	5000	5000	2375241	631324020	631329023	631333957	5003	4934
0	10000	5000	5000	2385216	631333995	631338998	631343957	5003	4959
0	10000	5000	5000	2395219	631343998	631349001	631353957	5003	4956
0	10000	5000	5000	2405219	631353998	631359000	631363957	5002	4957
0	10000	5000	5000	2415219	631363998	631369000	631373957	5002	4957
0	10000	5000	5000	2425220	631373999	631379001	631383957	5002	4956
0	10000	5000	5000	2435220	631383999	631389001	631393957	5002	4956
0	10000	5000	5000	2445220	631393999	631399002	631403957	5003	4956
0	10000	5000	5000	2455268	631404047	631409051	631413957	5004	4906
0	10000	5000	5000	2465272	631414051	631419056	631423957	5005	4901
0	10000	5000	5000	2475266	631424045	631429050	631433957	5005	4908
0	10000	5000	5000	2485266	631434045	631439050	631443957	5005	4907
0	10000	5000	5000	2495268	631444047	631449052	631453957	5005	4905
0	10000	5000	5000	2505267	631454046	631459051	631463957	5005	4907
0	10000	5000	5000	2515269	631464048	631469053	631473957	5005	4904
0	10000	5000	5000	2525226	631474005	631479007	631483957	5003	4950
0	10000	5000	5000	2535212	631483991	631488993	631493957	5002	4964
0	10000	5000	5000	2545211	631493990	631498992	631503957	5002	4965
0	10000	5000	5000	2555212	631503991	631508994	631513957	5002	4964
0	10000	5000	5000	2565211	631513990	631518992	631523957	5002	4965
0	10000	5000	5000	2575207	631523986	631528987	631533957	5002	4970
0	10000	5000	5000	2585213	631533992	631538994	631543957	5002	4963
0	10000	5000	5000	2595213	631543992	631548995	631553957	5002	4963
0	10000	5000	5000	2605213	631553992	631558994	631563957	5002	4963
0	10000	5000	5000	2615217	631563996	631568998	631573957	5002	4959
0	10000	5000	5000	2625218	631573997	631579000	631583957	5002	4958
0	10000	5000	5000	2635219	631583998	631589000	631593957	5002	4957
0	10000	5000	5000	2645218	631593997	631599000	631603957	5002	4958
0	10000	5000	5000	2655220	631603999	631609001	631613957	5002	4956
0	10000	5000	5000	2665220	631613999	631619001	631623957	5002	4956
0	10000	5000	5000	2675220	631623999	631629002	631633957	5003	4955
0	10000	5000	5000	2685269	631634048	631639054	631643957	5005	4903
0	10000	5000	5000	2695268	631644047	631649053	631653957	5006	4904
0	10000	5000	5000	2705266	631654045	631659051	631663957	5005	4906
0	10000	5000	5000	2715266	631664045	631669051	631673957	5005	4907
0	10000	5000	5000	2725231	631674010	631679013	631683957	5003	4944
0	10000	5000	5000	2735215	631683994	631688996	631693957	5002	4961
0	10000	5000	5000	2745212	631693991	631698993	631703957	5002	4964
0	10000	5000	5000	2755212	631703991	631708993	631713957	5002	4964
0	10000	5000	5000	2765212	631713991	631718993	631723957	5002	4964
0	10000	5000	5000	2775234	631724013	631729015	631733957	5002	4942
0	10000	5000	5000	2785214	631733993	631738996	631743957	5002	4962
0	10000	5000	5000	2795215	631743994	631748996	631753957	5002	4962
0	10000	5000	5000	2805215	631753994	631758996	631763957	5002	4962
0	10000	5000	5000	2815219	631763998	631769000	631773957	5002	4957
0	10000	5000	5000	2825218	631773997	631779000	631783957	5002	4958
0	10000	5000	5000	2835219	631783998	631789000	631793957	5002	4957
0	10000	5000	5000	2845220	631793999	631799001	631803957	5002	4956
0	10000	5000	5000	2855220	631803999	631809005	631813957	5006	4952
0	10000	5000	5000	2865220	631813999	631819001	631823957	5002	4956
0	10000	5000	5000	2875269	631824048	631829053	631833957	5005	4905
0	10000	5000	5000	2885269	631834048	631839053	631843957	5005	4904
0	10000	5000	5000	2895268	631844047	631849053	631853957	5006	4904
0	10000	5000	5000	2905233	631854012	631859015	631863957	5003	4942
0	10000	5000	5000	2915212	631863991	631868992	631873957	5002	4965
0	10000	5000	5000	2925211	631873990	631878992	631883957	5002	4965
0	10000	5000	5000	2935213	631883992	631888994	631893957	5002	4963
0	10000	5000	5000	2945212	631893991	631898993	631903957	5002	4964
0	10000	5000	5000	2955213	631903992	631908994	631913957	5002	4963
0	10000	5000	5000	2965213	631913992	631918994	631923957	5002	4964
0	10000	5000	5000	2975242	631924021	632072034	631933957	148012	-138077
0	10000	5000	5000	3123277	632072056	632475108	631943957	403052	-531150
0	10000	5000	5000	3526376	632475155	632484173	631953957	9019	-530216
0	10000	5000	5000	3535415	632484194	632495205	631963957	11011	-531248
0	10000	5000	5000	3546441	632495220	632504235	631973957	9014	-530277
0	10000	5000	5000	3555470	632504249	632515260	631983957	11011	-531303
0	10000	5000	5000	3566497	632515276	632524303	631993957	9027	-530346
0	10000	5000	5000	3575548	632524327	632529329	632003957	5002	-525371
0	10000	5000	5000	3585245	632534024	632539027	632013957	5002	-525070
0	10000	5000	5000	3595245	632544024	632549027	632023957	5002	-525069
0	10000	5000	5000	3605245	632554024	632559026	632033957	5002	-525069
0	10000	5000	5000	3615249	632564028	632569031	632043957	5002	-525073
0	10000	5000	5000	3625249	632574028	632579030	632053957	5002	-525073
0	10000	5000	5000	3630304	632579083	632588101	632063957	9018	-524144
0	10000	5000	5000	3639339	632588118	632595136	632073957	7018	-521179
0	10000	5000	5000	3646375	632595154	632608172	632083957	13018	-524215
0	10000	5000	5000	3659410	632608189	632615206	632093957	7017	-521249
0	10000	5000	5000	3666444	632615223	632624281	632103957	9058	-520324
0	10000	5000	5000	3675518	632624297	632635346	632113957	11049	-521388
0	10000	5000	5000	3686605	632635384	632644437	632123957	9053	-520480
0	10000	5000	5000	3695695	632644474	632655527	632133957	11054	-521570
0	10000	5000	5000	3706787	632655566	632664619	632143957	9053	-520661
0	10000	5000	5000	3715877	632664656	632675709	632153957	11053	-521752
0	10000	5000	5000	3726968	632675747	632684803	632163957	9055	-520845
0	10000	5000	5000	3736061	632684840	632695861	632173957	11021	-521904
0	10000	5000	5000	3747103	632695882	632704898	632183957	9017	-520941
0	10000	5000	5000	3756135	632704914	632709915	632193957	5002	-515958
0	10000	5000	5000	3765244	632714023	632719025	632203957	5002	-515067
0	10000	5000	5000	3775243	632724022	632735035	632213957	11013	-521078
0	10000	5000	5000	3786271	632735050	632744063	632223957	9013	-520106
0	10000	5000	5000	3795298	632744077	632749080	632233957	5002	-515122
0	10000	5000	5000	3805245	632754024	632759026	632243957	5002	-515069
0	10000	5000	5000	3815245	632764024	632769026	632253957	5002	-515069
0	10000	5000	5000	3825245	632774024	632779026	632263957	5002	-515069
0	10000	5000	5000	3835249	632784028	632789030	632273957	5002	-515073
0	10000	5000	5000	3845249	632794028	632799031	632283957	5003	-515073
0	10000	5000	5000	3850268	632799047	632808064	632293957	9017	-514107
0	10000	5000	5000	3859304	632808083	632815099	632303957	7016	-511142
0	10000	5000	5000	3866338	632815117	632828134	632313957	13017	-514177
0	10000	5000	5000	3879373	632828152	632835169	632323957	7017	-511212
0	10000	5000	5000	3886408	632835187	632844216	632333957	9029	-510259
0	10000	5000	5000	3895454	632844233	632855283	632343957	11050	-511325
0	10000	5000	5000	3906542	632855321	632864377	632353957	9056	-510419
0	10000	5000	5000	3915634	632864413	632875466	632363957	11052	-511509
0	10000	5000	5000	3926724	632875503	632884545	632373957	9041	-510587
0	10000	5000	5000	3935803	632884582	632895633	632383957	11051	-511676
0	10000	5000	5000	3946893	632895672	632904693	632393957	9022	-510736
0	10000	5000	5000	3955935	632904714	632915725	632403957	11011	-511768
0	10000	5000	5000	3966961	632915740	632924753	632413957	9013	-510796
0	10000	5000	5000	3975989	632924768	632935779	632423957	11012	-511822
0	10000	5000	5000	3987015	632935794	632944810	632433957	9015	-510853
0	10000	5000	5000	3996046	632944825	632949827	632443957	5002	-505870
0	10000	5000	5000	4005245	632954024	632959026	632453957	5003	-505069
0	10000	5000	5000	4015245	632964024	632969026	632463957	5002	-505069
0	10000	5000	5000	4025245	632974024	632979026	632473957	5002	-505069
0	10000	5000	5000	4035249	632984028	632989031	632483957	5003	-505073
0	10000	5000	5000	4045248	632994027	632999029	632493957	5003	-505072
0	10000	5000	5000	4055250	633004029	633009031	632503957	5003	-505074
0	10000	5000	5000	4060269	633009048	633016066	632513957	7017	-502109
0	10000	5000	5000	4067304	633016083	633025101	632523957	9018	-501144
0	10000	5000	5000	4076340	633025119	633036136	632533957	11017	-502178
0	10000	5000	5000	4087374	633036153	633045203	632543957	9051	-501246
0	10000	5000	5000	4096453	633045232	633056284	632553957	11052	-502327
0	10000	5000	5000	4107539	633056318	633065372	632563957	9055	-501415
0	10000	5000	5000	4116630	633065409	633076459	632573957	11050	-502502
0	10000	5000	5000	4127716	633076495	633085516	632583957	9021	-501559
0	10000	5000	5000	4136760	633085539	633096552	632593957	11013	-502595
0	10000	5000	5000	4147788	633096567	633105594	632603957	9028	-501637
0	10000	5000	5000	4156840	633105619	633116632	632613957	11014	-502675
0	10000	5000	5000	4167870	633116649	633125683	632623957	9034	-501726
0	10000	5000	5000	4176929	633125708	633130709	632633957	5002	-496752
0	10000	5000	5000	4185243	633134022	633139024	632643957	5002	-495066
0	10000	5000	5000	4195246	633144025	633155040	632653957	11015	-501083
0	10000	5000	5000	4206277	633155056	633164070	632663957	9015	-500113
0	10000	5000	5000	4215307	633164086	633175103	632673957	11017	-501145
0	10000	5000	5000	4226341	633175120	633184137	632683957	9018	-500180
0	10000	5000	5000	4235375	633184154	633189156	632693957	5002	-495199
0	10000	5000	5000	4245249	633194028	633199030	632703957	5002	-495072
0	10000	5000	5000	4255250	633204029	633209031	632713957	5002	-495074
0	10000	5000	5000	4265250	633214029	633219031	632723957	5002	-495074
0	10000	5000	5000	4275250	633224029	633229032	632733957	5003	-495075
0	10000	5000	5000	4280270	633229049	633236105	632743957	7056	-492148
0	10000	5000	5000	4287345	633236124	633245175	632753957	9051	-491218
0	10000	5000	5000	4296423	633245202	633256253	632763957	11051	-492296
0	10000	5000	5000	4307510	633256289	633265340	632773957	9050	-491382
0	10000	5000	5000	4316598	633265377	633276429	632783957	11052	-492472
0	10000	5000	5000	4327686	633276465	633285517	632793957	9052	-491560
0	10000	5000	5000	4336775	633285554	633296573	632803957	11020	-492616
0	10000	5000	5000	4347817	633296596	633305610	632813957	9014	-491653
0	10000	5000	5000	4356846	633305625	633316637	632823957	11012	-492680
0	10000	5000	5000	4367873	633316652	633325664	632833957	9012	-491707
0	10000	5000	5000	4376899	633325678	633330680	632843957	5002	-486723
0	10000	5000	5000	4385245	633334024	633339026	632853957	5002	-485069
0	10000	5000	5000	4395245	633344024	633355038	632863957	11014	-491081
0	10000	5000	5000	4406274	633355053	633364071	632873957	9017	-490114
0	10000	5000	5000	4415309	633364088	633375105	632883957	11017	-491148
0	10000	5000	5000	4426343	633375122	633384140	632893957	9017	-490182
0	10000	5000	5000	4435378	633384157	633395175	632903957	11018	-491218
0	10000	5000	5000	4446414	633395193	633404211	632913957	9018	-490254
0	10000	5000	5000	4455450	633404229	633409231	632923957	5002	-485274
0	10000	5000	5000	4465250	633414029	633419031	632933957	5002	-485074
0	10000	5000	5000	4475250	633424029	633429033	632943957	5004	-485076
0	10000	5000	5000	4485303	633434082	633439087	632953957	5005	-485130
0	10000	5000	5000	4495297	633444076	633449082	632963957	5005	-485124
0	10000	5000	5000	4500338	633449117	633456168	632973957	7050	-482210
0	10000	5000	5000	4507425	633456204	633465258	632983957	9054	-481300
0	10000	5000	5000	4516516	633465295	633476344	632993957	11050	-482387
0	10000	5000	5000	4527602	633476381	633485434	633003957	9053	-481477
0	10000	5000	5000	4536692	633485471	633496521	633013957	11049	-482564
0	10000	5000	5000	4547778	633496557	633505675	633023957	9118	-481718
0	10000	5000	5000	4556960	633505739	633516866	633033957	11127	-482909
0	10000	5000	5000	4568152	633516931	633525989	633043957	9058	-482032
0	10000	5000	5000	4577274	633526053	633537172	633053957	11119	-483215
0	10000	5000	5000	4588462	633537241	633546368	633063957	9127	-482410
0	10000	5000	5000	4597655	633546434	633551440	633073957	5006	-477482
0	10000	5000	5000	4605382	633554161	633559169	633083957	5007	-475211
0	10000	5000	5000	4615392	633564171	633575301	633093957	11130	-481343
0	10000	5000	5000	4626583	633575362	633584495	633103957	9133	-480538
0	10000	5000	5000	4635776	633584555	633595686	633113957	11130	-481728
0	10000	5000	5000	4646971	633595750	633604882	633123957	9132	-480925
0	10000	5000	5000	4656165	633604944	633609950	633133957	5006	-475992
0	10000	5000	5000	4665390	633614169	633619177	633143957	5008	-475220
